formatted_date,time_frame,position_y,position_x,EWC_%_change,EWA_%_change,EWC_profit,EWA_profit,EWC,EWA,EWA_beta,const_beta,y_hat,e,q,sqrt_q,zScore,longsEntry,longsExit,shortsEntry,shortsExit
15/04/2009,747,-14.51382732,13.16334951,0.007613058,0.002713874,-0.110494614,0.035723672,14.51382732,8.795014381,1.496683113,1.279482083,14.44283159,0.070995736,0.017424145,0.13200055,-0.55570199,FALSE,TRUE,FALSE,FALSE
16/04/2009,748,-14.62432194,13.24827101,0.005935879,-0.004736317,-0.086808205,-0.062748015,14.62432194,8.818882942,1.502261806,1.278083524,14.52635454,0.0979674,0.017395818,0.131893206,1.484696501,FALSE,TRUE,FALSE,FALSE
17/04/2009,749,-14.71113014,13.26632837,-0.051501977,-0.066621278,0.757652283,-0.883819751,14.71113014,8.777113914,1.511468178,1.277651128,14.5439795,0.16715064,0.017235416,0.131283724,1.445375869,FALSE,TRUE,TRUE,FALSE
20/04/2009,750,-13.95347786,12.45529806,0.01583689,0.030589882,-0.220979691,0.381006101,13.95347786,8.192371368,1.520353204,1.292135704,13.74743376,0.206044101,0.015877023,0.126004061,1.136397041,FALSE,TRUE,TRUE,FALSE
21/04/2009,751,-14.17445755,12.85011265,0,-0.019787982,0,-0.254277793,14.17445755,8.442975044,1.521988705,1.292792902,14.14290556,0.031551994,0.016717538,0.12929632,-1.221760879,FALSE,TRUE,FALSE,FALSE
22/04/2009,752,-14.17445755,12.67615685,0.029510268,0.038212055,-0.418292046,0.484381998,14.17445755,8.275905609,1.531694227,1.300082184,13.97623903,0.198218518,0.016325776,0.127772362,0.584583487,FALSE,TRUE,TRUE,FALSE
23/04/2009,753,-14.5927496,13.20440826,0.023796651,0.013194492,-0.347258568,0.174225459,14.5927496,8.592144966,1.536799986,1.299038982,14.50344724,0.089302352,0.017206266,0.131172657,-0.492673886,FALSE,TRUE,FALSE,FALSE
24/04/2009,754,-14.94000816,13.46802615,-0.025356616,-0.026730554,0.378828049,-0.360007797,14.94000816,8.705513954,1.547068469,1.295529137,14.76355528,0.176452882,0.017368847,0.131790921,0.678502267,FALSE,TRUE,TRUE,FALSE
27/04/2009,755,-14.56118011,13.1555098,-0.008671904,-0.014789092,0.126273155,-0.194558042,14.56118011,8.472810745,1.552673628,1.297388142,14.45289794,0.108282174,0.01665363,0.129048943,-0.662984712,FALSE,TRUE,FALSE,FALSE
28/04/2009,756,-14.43490696,13.01182628,0.028430579,0.043602795,-0.410392761,0.567351989,14.43490696,8.347505569,1.558768206,1.300959212,14.31278549,0.122121465,0.016417824,0.128132055,-0.051232084,FALSE,TRUE,FALSE,FALSE
29/04/2009,757,0,0,-0.003721214,0.006164331,0,0,14.84529972,8.711480141,1.55739166,1.30149741,14.86868393,-0.023384208,0.017438419,0.132054606,-1.40675801,FALSE,FALSE,FALSE,TRUE
30/04/2009,758,0,0,0.03255041,0.008169007,0,0,14.79005718,8.765180588,1.551064795,1.303685345,14.89904838,-0.108991194,0.017414516,0.131964069,-1.207610705,FALSE,FALSE,FALSE,TRUE
01/05/2009,759,-15.27147961,13.79618118,0.045995059,0.056043149,-0.702412605,0.773181431,15.27147961,8.836783409,1.561222059,1.30013607,15.09631725,0.175162352,0.017491575,0.132255719,1.025000911,FALSE,TRUE,TRUE,FALSE
04/05/2009,760,-15.97389221,14.61120711,0,-0.009590881,0,-0.140134345,15.97389221,9.332024574,1.565706026,1.295289819,15.90649693,0.067395284,0.018720563,0.13682311,0.32677308,FALSE,TRUE,FALSE,FALSE
05/05/2009,761,-15.97389221,14.54666035,0.034585047,0.020012925,-0.552457809,0.291121219,15.97389221,9.24252224,1.573884268,1.290674696,15.83733504,0.13655717,0.018099356,0.134533845,0.548511894,FALSE,TRUE,TRUE,FALSE
06/05/2009,762,-16.52635002,14.98764605,-0.025788132,-0.006962157,0.426183701,-0.104346346,16.52635002,9.427492142,1.589780806,1.27981348,16.26745953,0.258890489,0.018467385,0.135894758,1.244523912,FALSE,TRUE,TRUE,FALSE
07/05/2009,763,0,0,0.046568917,0.043977162,0,0,16.10016632,9.361856461,1.587398042,1.280545817,16.14153843,-0.041372107,0.018137278,0.134674711,-1.165967254,FALSE,FALSE,FALSE,TRUE
08/05/2009,764,0,0,-0.020141002,-0.038461505,0,0,16.84993362,9.773564339,1.589638797,1.27855406,16.81499112,0.034942506,0.019147746,0.138375382,-0.478987808,FALSE,TRUE,FALSE,FALSE
11/05/2009,765,-16.51055908,15.03672178,0.001912252,0.008253977,-0.031572342,0.124112753,16.51055908,9.397658348,1.600049845,1.280115583,16.31683736,0.193721719,0.017955526,0.13399823,0.592462053,FALSE,TRUE,TRUE,FALSE
12/05/2009,766,-16.54213142,15.19581903,-0.054389271,-0.050377862,0.89971447,-0.76553288,16.54213142,9.475226402,1.603742052,1.280020229,16.47583926,0.066292162,0.018240905,0.135058893,0.029568829,FALSE,TRUE,FALSE,FALSE
13/05/2009,767,0,0,0.025227312,0.014588818,0,0,15.64241695,8.99788475,1.601584325,1.27749417,15.68836535,-0.045948391,0.017159391,0.13099386,-1.08647228,FALSE,FALSE,FALSE,TRUE
14/05/2009,768,0,0,-0.015256319,-0.018954181,0,0,16.03703308,9.129153252,1.606398218,1.279722301,15.94477781,0.092255266,0.017678047,0.132958818,0.159192015,FALSE,TRUE,FALSE,FALSE
15/05/2009,769,0,0,0.043978087,0.042638244,0,0,15.79236698,8.95611763,1.610613588,1.282943798,15.70778854,0.084578437,0.017317711,0.131596775,0.547699297,FALSE,TRUE,FALSE,FALSE
18/05/2009,770,0,0,0.005744414,0.018530182,0,0,16.48688507,9.337990761,1.616900093,1.281127196,16.37972532,0.107159747,0.018338601,0.13542009,0.67177982,FALSE,TRUE,FALSE,FALSE
19/05/2009,771,0,0,0.030461849,0.000627592,0,0,16.58159256,9.511025429,1.613860847,1.282599929,16.63207148,-0.050478919,0.018605393,0.136401586,-1.487638753,FALSE,FALSE,FALSE,TRUE
20/05/2009,772,-17.08669853,15.51943631,-0.023556679,-0.018181951,0.402505875,-0.282173633,17.08669853,9.516994476,1.630707715,1.277503412,16.79693973,0.289758806,0.01844238,0.135802725,1.301127913,FALSE,TRUE,TRUE,FALSE
21/05/2009,773,-16.68419266,15.29354078,0.017502271,0.009578531,-0.292011261,0.146489654,16.68419266,9.343956947,1.636730655,1.278661069,16.57220185,0.11199081,0.017950044,0.133977775,-0.018820903,FALSE,TRUE,FALSE,FALSE
22/05/2009,774,-16.97620392,15.52897903,0.031613564,0.027197959,-0.536678314,0.42235654,16.97620392,9.433458328,1.646159711,1.278418673,16.80739771,0.168806212,0.018223675,0.134995094,0.274435219,FALSE,TRUE,TRUE,FALSE
26/05/2009,775,-17.51288223,16.05745337,-0.011717209,-0.034482653,0.205202103,-0.553703599,17.51288223,9.690029144,1.657110947,1.273251151,17.33070452,0.182177711,0.018827675,0.137213975,-0.080896155,FALSE,TRUE,TRUE,FALSE
27/05/2009,776,-17.30768013,15.67525,0.029183701,0.008928518,-0.505102158,0.139956748,17.30768013,9.355891228,1.675441668,1.280880421,16.95613042,0.351549707,0.017877381,0.133706323,1.433316199,FALSE,TRUE,TRUE,FALSE
28/05/2009,777,-17.81278229,16.05831171,0.023482637,0.041087477,-0.418291092,0.659795516,17.81278229,9.439425468,1.701195879,1.28409111,17.34240282,0.470379469,0.01818413,0.134848547,1.226388045,FALSE,TRUE,TRUE,FALSE
29/05/2009,778,-18.23107338,16.80665745,0.017315886,0.041894149,-0.31568718,0.704100615,18.23107338,9.827267647,1.710206545,1.278554352,18.0852118,0.145861576,0.019135107,0.138329705,-0.935910786,FALSE,TRUE,TRUE,FALSE
01/06/2009,779,18.54676056,-17.40855082,0.005957521,0.016899612,0.110492706,-0.294197759,18.54676056,10.23897266,1.700224367,1.288915198,18.69746602,-0.150705456,0.019933354,0.14118553,-1.305142019,TRUE,FALSE,FALSE,TRUE
02/06/2009,780,18.65725327,-17.56336099,-0.046108405,-0.026934136,-0.860256195,0.473053956,18.65725327,10.41200733,1.686837171,1.30131801,18.864679,-0.207425733,0.019986361,0.141373128,-0.872268092,TRUE,FALSE,FALSE,TRUE
03/06/2009,781,17.79699707,-16.87362295,0.023947052,-0.004711062,0.426185608,0.079492678,17.79699707,10.13156891,1.665450149,1.303155972,18.17677892,-0.37978185,0.019065592,0.138078208,-1.059288473,TRUE,FALSE,FALSE,TRUE
04/06/2009,782,0,0,-0.013425829,-0.002958764,0,0,18.22318268,10.08383846,1.669916483,1.303482072,18.14265013,0.080532547,0.019016352,0.137899788,1.288116189,FALSE,TRUE,FALSE,FALSE
05/06/2009,783,0,0,-0.000439002,-0.01424336,0,0,17.97852135,10.05400276,1.665880819,1.302910863,18.05168122,-0.073159874,0.018998139,0.137833736,0.366643066,FALSE,FALSE,FALSE,TRUE
08/06/2009,784,0,0,0.013614299,0.02468393,0,0,17.97062874,9.91079998,1.671280174,1.305197136,17.86892065,0.101708085,0.018713007,0.136795495,0.762357042,FALSE,TRUE,FALSE,FALSE
09/06/2009,785,0,0,-0.003032967,0.019388946,0,0,18.21528625,10.15543747,1.668981406,1.305597362,18.25483367,-0.039547416,0.01935811,0.139133426,-0.656830092,FALSE,FALSE,FALSE,TRUE
10/06/2009,786,18.1600399,-17.11249263,0.015645476,0.028818496,0.284122467,-0.493156302,18.1600399,10.3523407,1.653007096,1.312423067,18.4249157,-0.264875799,0.019721978,0.140434961,-1.297489343,TRUE,FALSE,FALSE,TRUE
11/06/2009,787,18.44416237,-17.40954354,-0.014548421,-0.011204645,-0.268333435,0.195067752,18.44416237,10.65067959,1.634594619,1.32587984,18.73542338,-0.291261015,0.020270406,0.142374175,-0.892943678,TRUE,FALSE,FALSE,TRUE
12/06/2009,788,18.17582893,-17.07461585,-0.039513739,-0.044759204,-0.718194962,0.764246221,18.17582893,10.53134251,1.621314267,1.329018182,18.40363404,-0.227805103,0.019753303,0.140546446,-0.192566503,TRUE,FALSE,FALSE,TRUE
15/06/2009,789,17.45763397,-16.25106549,-0.009493787,-0.008303534,-0.165739059,0.134941276,17.45763397,10.05996799,1.615419204,1.323970263,17.57503575,-0.117401776,0.018703083,0.136759216,1.410556588,FALSE,FALSE,FALSE,TRUE
16/06/2009,790,17.29189491,-16.06724731,-0.021451626,-0.014354008,-0.370939255,0.230629404,17.29189491,9.976434708,1.610519968,1.320271447,17.38751876,-0.095623845,0.018738148,0.136887355,0.944911864,FALSE,FALSE,FALSE,TRUE
17/06/2009,791,16.92095566,-15.760283,0.001399094,0.014563047,0.023674011,-0.229517735,16.92095566,9.83323288,1.602757017,1.313778017,17.07406101,-0.153105357,0.018553309,0.13621053,-0.079751368,TRUE,FALSE,FALSE,TRUE
18/06/2009,792,16.94462967,-15.86386001,0.013973534,0.005382634,0.236776352,-0.085389347,16.94462967,9.976434708,1.590133196,1.310590481,17.17445049,-0.229820822,0.018986988,0.137793281,-1.373121007,TRUE,FALSE,FALSE,TRUE
19/06/2009,793,17.18140602,-15.92112538,-0.055581341,-0.041641827,-0.954965591,0.662984745,17.18140602,10.0301342,1.587329249,1.310340954,17.23146634,-0.050060317,0.019087543,0.138157673,1.058291044,FALSE,FALSE,FALSE,TRUE
22/06/2009,794,16.22644043,-15.15243579,0.004885318,-0.001992183,0.079271317,0.030186423,16.22644043,9.61246109,1.5763326,1.29884832,16.45128411,-0.224843677,0.018132073,0.134655387,-0.719453074,TRUE,FALSE,FALSE,TRUE
23/06/2009,795,16.30571175,-15.08525331,0.022848817,0.017467192,0.372566223,-0.26349701,16.30571175,9.59331131,1.572476158,1.29599764,16.38125095,-0.075539201,0.018266722,0.135154436,0.727402694,FALSE,FALSE,FALSE,TRUE
24/06/2009,796,0,0,0.026616207,0.022072445,0,0,16.67827797,9.760879517,1.573677138,1.296166234,16.65663918,0.021638794,0.018732201,0.136865632,1.002188611,FALSE,TRUE,FALSE,FALSE
25/06/2009,797,0,0,-0.000926037,0.008398197,0,0,17.12219048,9.976325989,1.578430541,1.294769804,17.04170743,0.080483042,0.019190561,0.13853,0.974938134,FALSE,TRUE,FALSE,FALSE
26/06/2009,798,0,0,0.012511476,0.009518059,0,0,17.10633469,10.06010914,1.575898822,1.295562687,17.14927683,-0.042942143,0.019246811,0.138732875,-0.560219407,FALSE,FALSE,FALSE,TRUE
29/06/2009,799,0,0,-0.01967953,-0.010017567,0,0,17.32036018,10.15586185,1.576654613,1.29530173,17.30758817,0.012772015,0.019365369,0.139159508,-0.103232112,FALSE,TRUE,FALSE,FALSE
30/06/2009,800,0,0,0.01447201,0.004166938,0,0,16.97950363,10.05412483,1.570644113,1.295261988,17.08671397,-0.107210338,0.019031343,0.137954134,-1.163252128,FALSE,FALSE,FALSE,TRUE
01/07/2009,801,0,0,-0.021628766,-0.038530313,0,0,17.22523117,10.09601974,1.573268712,1.295150072,17.17890206,0.046329115,0.019143447,0.138359845,1.027112563,FALSE,TRUE,FALSE,FALSE
02/07/2009,802,-16.85267067,15.36226684,-0.019285049,-0.006165027,0.325004578,-0.094708783,16.85267067,9.707016945,1.582594007,1.303312869,16.66557971,0.187090963,0.018265986,0.135151714,1.258271889,FALSE,TRUE,TRUE,FALSE
06/07/2009,803,0,0,-0.026379021,-0.029156288,0,0,16.52766609,9.647172928,1.581152535,1.302259589,16.55591152,-0.028245425,0.018312192,0.135322549,-0.421142395,FALSE,FALSE,FALSE,TRUE
07/07/2009,804,0,0,-0.021182039,-0.006389973,0,0,16.09168243,9.365897179,1.580533864,1.301504633,16.10462229,-0.012939859,0.017802521,0.133426087,-0.62174297,FALSE,FALSE,FALSE,TRUE
08/07/2009,805,15.75082779,-14.62945482,0.018621041,0.01286193,0.293296814,-0.188163025,15.75082779,9.306049347,1.572037099,1.293311854,15.92276668,-0.171938887,0.017833158,0.133540847,-1.120764484,TRUE,FALSE,FALSE,TRUE
09/07/2009,806,16.0441246,-14.79549401,-0.010375615,-0.001904669,-0.166467667,0.028180516,16.0441246,9.425743103,1.569689928,1.292453066,16.08794708,-0.043822476,0.018201248,0.134912003,0.280029899,FALSE,FALSE,FALSE,TRUE
10/07/2009,807,15.87765694,-14.70690181,0.024962565,0.008269619,0.396347046,-0.121620479,15.87765694,9.407790184,1.563268475,1.29042241,15.99732422,-0.119667286,0.018144163,0.13470027,-0.451288938,FALSE,FALSE,FALSE,TRUE
13/07/2009,808,0,0,0.028738676,0.035331012,0,0,16.27400398,9.485589027,1.568892044,1.290822008,16.17268716,0.10131682,0.01832965,0.135387037,1.345076429,FALSE,TRUE,FALSE,FALSE
14/07/2009,809,0,0,0.043560383,0.049360173,0,0,16.74169731,9.820724487,1.570584192,1.289853464,16.7141281,0.027569212,0.019105064,0.13822107,0.382031107,FALSE,TRUE,FALSE,FALSE
15/07/2009,810,0,0,0.008620583,0.007549456,0,0,17.47097206,10.30547714,1.570396507,1.290068129,17.47375344,-0.002781375,0.020101977,0.141781442,-0.047771505,FALSE,FALSE,FALSE,TRUE
16/07/2009,811,0,0,0.008097278,-0.004034477,0,0,17.62158203,10.38327789,1.571412823,1.289196946,17.60561297,0.015969065,0.019871908,0.140967754,-0.428590819,FALSE,TRUE,FALSE,FALSE
17/07/2009,812,-17.76426888,16.33774356,0.023650164,0.030671088,-0.420127869,0.501096375,17.76426888,10.3413868,1.579840682,1.285345154,17.62308872,0.141180157,0.019554533,0.139837524,1.471990655,FALSE,TRUE,TRUE,FALSE
20/07/2009,813,-18.18439674,16.86387361,-0.004359304,-0.005053363,0.079271317,-0.08521928,18.18439674,10.65856838,1.582189371,1.283483076,18.14735669,0.037040058,0.020241785,0.142273629,-0.168122055,FALSE,TRUE,FALSE,FALSE
21/07/2009,814,-18.10512543,16.79551897,0.004378391,-0.00169301,-0.079271317,-0.028434979,18.10512543,10.60470676,1.583779669,1.282866228,18.0783852,0.026740225,0.01989805,0.141060448,-0.491746318,FALSE,TRUE,FALSE,FALSE
22/07/2009,815,-18.18439674,16.81852257,0.03269389,0.019220134,-0.594518661,0.323254264,18.18439674,10.58675289,1.588638437,1.281992852,18.10051542,0.083881322,0.019804949,0.140730056,0.223266131,FALSE,TRUE,FALSE,FALSE
23/07/2009,816,-18.77891541,17.28429867,0.005487753,-0.002773285,-0.103054047,-0.047934294,18.77891541,10.7902317,1.60184685,1.27623345,18.56053212,0.218383288,0.020254411,0.142317992,1.439093868,FALSE,TRUE,TRUE,FALSE
24/07/2009,817,-18.88196945,17.3797505,0.007136558,0.013348312,-0.134752274,0.231990326,18.88196945,10.76030731,1.615172318,1.273713298,18.6534638,0.22850565,0.020068327,0.141662722,0.891983402,FALSE,TRUE,TRUE,FALSE
27/07/2009,818,-19.01672173,17.66418015,-0.017090262,0.003841744,0.325000763,0.06786126,19.01672173,10.90393925,1.619981527,1.272099044,18.93627919,0.080442533,0.020359334,0.142686137,-0.885837206,FALSE,TRUE,FALSE,FALSE
28/07/2009,819,18.69172096,-17.60824758,-0.018236003,-0.014215249,-0.340862274,0.250305618,18.69172096,10.94582939,1.608671846,1.274915637,18.88316321,-0.191442251,0.020361346,0.142693189,-1.407781558,TRUE,FALSE,FALSE,TRUE
29/07/2009,820,18.35085869,-17.25260019,0.02635001,0.032168627,0.483545303,-0.554992452,18.35085869,10.7902317,1.598909149,1.273287504,18.5258877,-0.175029007,0.019966368,0.141302399,-0.786559823,TRUE,FALSE,FALSE,TRUE
30/07/2009,821,18.83440399,-17.70576228,0.018518222,0.017195072,0.348779678,-0.304451857,18.83440399,11.13733864,1.589765999,1.277567423,18.9833297,-0.148925713,0.020789022,0.144183987,-0.315613689,TRUE,FALSE,FALSE,TRUE
31/07/2009,822,19.18318367,-17.96606868,0.026446598,0.02694114,0.507329941,-0.484026364,19.18318367,11.32884598,1.585869268,1.279779793,19.24584847,-0.062664802,0.021044902,0.145068612,1.428290432,FALSE,FALSE,FALSE,TRUE
03/08/2009,823,19.69051361,-18.43274964,-0.005233496,-0.000514296,-0.103050232,0.009479894,19.69051361,11.634058,1.584378352,1.280951447,19.71370109,-0.02318748,0.021545277,0.146783094,1.110171674,FALSE,FALSE,FALSE,TRUE
04/08/2009,824,19.58746338,-18.37400618,0.001619071,-0.008749258,0.031713486,0.160758916,19.58746338,11.62807465,1.580141746,1.28283597,19.65684215,-0.069378768,0.021289455,0.145909064,0.126405632,FALSE,FALSE,FALSE,TRUE
05/08/2009,825,0,0,-0.023434637,0.006230473,0,0,19.61917686,11.52633762,1.584437424,1.282542267,19.54530296,0.073873901,0.020992802,0.14488893,1.426787221,FALSE,TRUE,FALSE,FALSE
06/08/2009,826,19.15940857,-18.17275533,-0.002068681,0.004643983,-0.039634705,-0.084393961,19.15940857,11.59815216,1.566866435,1.284793467,19.4575488,-0.298140226,0.021166886,0.14548844,-1.388352504,TRUE,FALSE,FALSE,TRUE
07/08/2009,827,19.11977386,-18.08418746,-0.011194034,-0.011299374,-0.214027405,0.204339997,19.11977386,11.65201378,1.552022492,1.286768918,19.37095638,-0.251182513,0.021250945,0.145777038,-0.671153806,TRUE,FALSE,FALSE,TRUE
10/08/2009,828,18.90574646,-17.77743333,-0.027672765,-0.008831233,-0.523174286,0.156996664,18.90574646,11.52035332,1.543132649,1.285140203,19.06257354,-0.156827076,0.020941518,0.144711845,0.007507673,TRUE,FALSE,FALSE,TRUE
11/08/2009,829,18.38257217,-17.41929021,0.014230171,0.023584923,0.261587143,-0.410832611,18.38257217,11.41861439,1.525516986,1.279332756,18.69862296,-0.31605079,0.020785091,0.144170353,-0.84885658,TRUE,FALSE,FALSE,TRUE
12/08/2009,830,18.64415932,-17.63633834,0.014455787,0.030209518,0.269515991,-0.532785274,18.64415932,11.68792152,1.508937094,1.28315461,18.91949295,-0.275333632,0.021413083,0.1463321,-0.377305674,TRUE,FALSE,FALSE,TRUE
13/08/2009,831,18.91367531,-17.92949795,-0.010058679,-0.025347476,-0.190246582,0.454467517,18.91367531,12.041008,1.489036296,1.296072955,19.2255709,-0.311895592,0.022045869,0.148478512,-0.629815761,TRUE,FALSE,FALSE,TRUE
14/08/2009,832,18.72342873,-17.45601297,-0.035986463,-0.02498741,-0.673789978,0.436180562,18.72342873,11.73579884,1.48741583,1.29584609,18.75185906,-0.028430332,0.021182972,0.145543711,1.486675401,FALSE,FALSE,FALSE,TRUE
17/08/2009,833,18.04963875,-16.92091675,0.014492864,0.018305547,0.261590958,-0.309746636,18.04963875,11.44255161,1.478771285,1.290096574,18.21101333,-0.161374579,0.020670965,0.143774005,0.257325073,TRUE,FALSE,FALSE,TRUE
18/08/2009,834,18.31122971,-17.14611411,0.0099564,0.004622434,0.182313919,-0.07925678,18.31122971,11.65201378,1.471515091,1.289754056,18.43586817,-0.124638464,0.021257646,0.145800019,0.271327717,FALSE,FALSE,FALSE,TRUE
19/08/2009,835,18.49354362,-17.21657526,0.007715598,-0.003067498,0.142688751,0.052811809,18.49354362,11.70587444,1.470763704,1.289776279,18.50635154,-0.012807912,0.021326399,0.14603561,0.951588914,FALSE,FALSE,FALSE,TRUE
20/08/2009,836,0,0,0.017864846,-0.000512877,0,0,18.63623238,11.6699667,1.477049179,1.29027135,18.52738608,0.108846298,0.021210542,0.145638395,1.282718607,FALSE,TRUE,FALSE,FALSE
21/08/2009,837,-18.9691658,17.40891087,0.00083557,0.021549689,-0.015850067,0.375156613,18.9691658,11.66398144,1.492535886,1.291696688,18.70060756,0.268558239,0.021201268,0.145606552,1.237084219,FALSE,TRUE,TRUE,FALSE
24/08/2009,838,0,0,0.00501044,0.001004471,0,0,18.98501587,11.91533661,1.489289807,1.292757558,19.03814691,-0.053131045,0.021726151,0.147397934,-0.906089995,FALSE,FALSE,FALSE,TRUE
25/08/2009,839,0,0,-0.006231826,-0.009533541,0,0,19.08013916,11.92730522,1.490138442,1.292603088,19.0659391,0.014200057,0.021621601,0.147042856,-0.504904389,FALSE,TRUE,FALSE,FALSE
26/08/2009,840,0,0,0.011287831,0.021276609,0,0,18.96123505,11.81359577,1.49234538,1.29286625,18.92283132,0.038403727,0.021339466,0.146080342,-0.204553245,FALSE,TRUE,FALSE,FALSE
27/08/2009,841,0,0,-0.001653775,0.010416871,0,0,19.17526627,12.06494904,1.487985227,1.294212228,19.24667816,-0.071411892,0.021892905,0.147962512,-1.015420833,FALSE,FALSE,FALSE,TRUE
28/08/2009,842,19.14355469,-18.01382852,-0.015321017,-0.004909097,-0.293298721,0.088431624,19.14355469,12.19062805,1.477678463,1.297799717,19.31162824,-0.168073549,0.022034985,0.148441857,-1.296241664,TRUE,FALSE,FALSE,TRUE
31/08/2009,843,18.85025597,-17.7692062,-0.02565172,-0.020720362,-0.483541489,0.368184386,18.85025597,12.13078308,1.464802897,1.298783582,19.06798978,-0.217733812,0.021808517,0.147677069,-0.999318044,TRUE,FALSE,FALSE,TRUE
01/09/2009,844,18.36671448,-17.27047858,0.000863393,-0.00251925,0.015857697,0.043508657,18.36671448,11.87942886,1.453813881,1.294060083,18.56453866,-0.197824184,0.021304776,0.145961558,-0.525185184,TRUE,FALSE,FALSE,TRUE
02/09/2009,845,18.38257217,-17.17215599,0.028029225,0.01969706,0.515249252,-0.338240988,18.38257217,11.84950161,1.449188038,1.292490537,18.46464653,-0.082074355,0.021361245,0.146154866,1.410036263,FALSE,FALSE,FALSE,TRUE
03/09/2009,846,0,0,0.01719779,0.016840227,0,0,18.89782143,12.08290195,1.45251484,1.29195099,18.84254539,0.055276033,0.021887098,0.147942886,1.31935323,FALSE,TRUE,FALSE,FALSE
04/09/2009,847,0,0,0.015257839,0.028738348,0,0,19.22282219,12.28638077,1.455533513,1.290792219,19.17403118,0.048791011,0.022204822,0.149012824,0.769552954,FALSE,TRUE,FALSE,FALSE
08/09/2009,848,0,0,-0.006904763,0.003314232,0,0,19.51612091,12.63947105,1.449255126,1.295272133,19.61309034,-0.096969434,0.022785788,0.150949619,-0.954016205,FALSE,FALSE,FALSE,TRUE
09/09/2009,849,19.38136673,-18.24735626,0.014314439,0.013213965,0.277433395,-0.241119934,19.38136673,12.6813612,1.438911484,1.299933616,19.54728987,-0.165923144,0.022630583,0.150434646,-1.15118646,TRUE,FALSE,FALSE,TRUE
10/09/2009,850,19.65880013,-18.42962578,0.008468039,-0.001863271,0.166471481,0.034339383,19.65880013,12.84893227,1.434331305,1.302112597,19.73173838,-0.072938253,0.022862344,0.15120299,-0.013163858,FALSE,FALSE,FALSE,TRUE
11/09/2009,851,0,0,0.005997603,-0.005132891,0,0,19.82527161,12.82499123,1.438728694,1.301203408,19.75288629,0.07238532,0.022696316,0.150652965,1.379199847,FALSE,TRUE,FALSE,FALSE
14/09/2009,852,-19.94417572,18.48002993,0.024244938,0,-0.483545303,0,19.94417572,12.75916195,1.448373334,1.301374611,19.78140454,0.162771184,0.02254349,0.150144896,1.115705502,FALSE,TRUE,TRUE,FALSE
15/09/2009,853,-20.42772102,18.75785168,0.010865164,0.046904499,-0.221950531,0.879827644,20.42772102,12.75916195,1.470147628,1.302329777,20.06018146,0.367539568,0.022566595,0.15022182,1.275143284,FALSE,TRUE,TRUE,FALSE
16/09/2009,854,20.64967155,-19.49731126,-0.003838589,-0.012993054,-0.079265594,0.253329614,20.64967155,13.35762405,1.459639168,1.310658232,20.80796949,-0.15829794,0.023738982,0.154074599,-1.236057654,TRUE,FALSE,FALSE,TRUE
17/09/2009,855,0,0,-0.001926876,0.000907809,0,0,20.57040596,13.18406773,1.460174927,1.310563669,20.5616088,0.008797156,0.023101004,0.151990145,-0.385823518,FALSE,TRUE,FALSE,FALSE
18/09/2009,856,0,0,-0.017760624,-0.010430694,0,0,20.53076935,13.19603634,1.45854503,1.310700879,20.5577141,-0.026944749,0.023115963,0.152039348,-0.332143753,FALSE,FALSE,FALSE,TRUE
21/09/2009,857,0,0,0.023584915,0.017873808,0,0,20.16613007,13.05839252,1.452255119,1.309441286,20.27355868,-0.107428611,0.022851438,0.15116692,-0.480731759,FALSE,FALSE,FALSE,TRUE
22/09/2009,858,0,0,-0.013056748,-0.001801046,0,0,20.64174652,13.29179573,1.453253567,1.309234487,20.62558404,0.016162477,0.023349945,0.152806888,0.768751498,FALSE,TRUE,FALSE,FALSE
23/09/2009,859,0,0,-0.029961192,-0.017140447,0,0,20.37223244,13.2678566,1.44590841,1.309585675,20.49369111,-0.121458669,0.023214136,0.152361857,-0.937769565,FALSE,FALSE,FALSE,TRUE
24/09/2009,860,19.76185608,-18.68455568,-0.010027986,0.009637344,-0.198171616,-0.180069489,19.76185608,13.04043961,1.432816396,1.304781473,19.98933715,-0.227481073,0.022777304,0.150921517,-1.177111218,TRUE,FALSE,FALSE,TRUE
25/09/2009,861,19.56368446,-18.59761101,0.014991803,0.016363999,0.293294907,-0.304331284,19.56368446,13.16611481,1.41253599,1.303976826,19.90158784,-0.337903372,0.023107396,0.152011172,-1.126683717,TRUE,FALSE,FALSE,TRUE
28/09/2009,862,19.85697937,-18.74186171,0.004391219,0.004472124,0.08719635,-0.083815928,19.85697937,13.38156509,1.40057322,1.307139725,20.04900143,-0.192022064,0.023484926,0.153247922,0.306768263,TRUE,FALSE,FALSE,TRUE
29/09/2009,863,19.94417572,-18.73954339,0.012718606,0.006233354,0.253662109,-0.116810202,19.94417572,13.44140911,1.394165094,1.308440446,20.04798384,-0.103808119,0.023485365,0.153249355,1.150963171,FALSE,FALSE,FALSE,TRUE
30/09/2009,864,0,0,-0.041601366,-0.036283455,0,0,20.19783783,13.52519417,1.395285085,1.308213699,20.17971539,0.018122437,0.023578149,0.153551778,1.147587773,FALSE,TRUE,FALSE,FALSE
01/10/2009,865,0,0,-0.00573291,-0.015610405,0,0,19.35758018,13.03445339,1.390961365,1.305130422,19.4355515,-0.07797132,0.022628619,0.150428119,0.126619881,FALSE,FALSE,FALSE,TRUE
